icd_code,icd_version,long_title
041K0ZQ,10,"Bypass Right Femoral Artery to Lower Extremity Artery, Open Approach"
041K4ZN,10,"Bypass Right Femoral Artery to Posterior Tibial Artery, Percutaneous Endoscopic Approach"
041L09L,10,"Bypass Left Femoral Artery to Popliteal Artery with Autologous Venous Tissue, Open Approach"
041L0AM,10,"Bypass Left Femoral Artery to Peroneal Artery with Autologous Arterial Tissue, Open Approach"
041L4JP,10,"Bypass Left Femoral Artery to Foot Artery with Synthetic Substitute, Percutaneous Endoscopic Approach"
041L4ZS,10,"Bypass Left Femoral Artery to Lower Extremity Vein, Percutaneous Endoscopic Approach"
041R0JS,10,"Bypass Right Posterior Tibial Artery to Lower Extremity Vein with Synthetic Substitute, Open Approach"
041T4KP,10,"Bypass Right Peroneal Artery to Foot Artery with Nonautologous Tissue Substitute, Percutaneous Endoscopic Approach"
041T4KS,10,"Bypass Right Peroneal Artery to Lower Extremity Vein with Nonautologous Tissue Substitute, Percutaneous Endoscopic Approach"
041U4ZS,10,"Bypass Left Peroneal Artery to Lower Extremity Vein, Percutaneous Endoscopic Approach"
041V49P,10,"Bypass Right Foot Artery to Foot Artery with Autologous Venous Tissue, Percutaneous Endoscopic Approach"
041W49P,10,"Bypass Left Foot Artery to Foot Artery with Autologous Venous Tissue, Percutaneous Endoscopic Approach"
045Q0ZZ,10,"Destruction of Left Anterior Tibial Artery, Open Approach"
04703DZ,10,"Dilation of Abdominal Aorta with Intraluminal Device, Percutaneous Approach"
047205Z,10,"Dilation of Gastric Artery with Two Drug-eluting Intraluminal Devices, Open Approach"
0473346,10,"Dilation of Hepatic Artery, Bifurcation, with Drug-eluting Intraluminal Device, Percutaneous Approach"
0475041,10,"Dilation of Superior Mesenteric Artery with Drug-eluting Intraluminal Device, using Drug-Coated Balloon, Open Approach"
0476376,10,"Dilation of Right Colic Artery, Bifurcation, with Four or More Drug-eluting Intraluminal Devices, Percutaneous Approach"
0477466,10,"Dilation of Left Colic Artery, Bifurcation, with Three Drug-eluting Intraluminal Devices, Percutaneous Endoscopic Approach"
04783G6,10,"Dilation of Middle Colic Artery, Bifurcation, with Four or More Intraluminal Devices, Percutaneous Approach"
047A3EZ,10,"Dilation of Left Renal Artery with Two Intraluminal Devices, Percutaneous Approach"
047A3F6,10,"Dilation of Left Renal Artery, Bifurcation, with Three Intraluminal Devices, Percutaneous Approach"
047A4GZ,10,"Dilation of Left Renal Artery with Four or More Intraluminal Devices, Percutaneous Endoscopic Approach"
047B346,10,"Dilation of Inferior Mesenteric Artery, Bifurcation, with Drug-eluting Intraluminal Device, Percutaneous Approach"
047B3D6,10,"Dilation of Inferior Mesenteric Artery, Bifurcation, with Intraluminal Device, Percutaneous Approach"
047D0FZ,10,"Dilation of Left Common Iliac Artery with Three Intraluminal Devices, Open Approach"
047D4D1,10,"Dilation of Left Common Iliac Artery with Intraluminal Device, using Drug-Coated Balloon, Percutaneous Endoscopic Approach"
047D4D6,10,"Dilation of Left Common Iliac Artery, Bifurcation, with Intraluminal Device, Percutaneous Endoscopic Approach"
047E4F6,10,"Dilation of Right Internal Iliac Artery, Bifurcation, with Three Intraluminal Devices, Percutaneous Endoscopic Approach"
047F3Z6,10,"Dilation of Left Internal Iliac Artery, Bifurcation, Percutaneous Approach"
047H4Z1,10,"Dilation of Right External Iliac Artery using Drug-Coated Balloon, Percutaneous Endoscopic Approach"
047J3ZZ,10,"Dilation of Left External Iliac Artery, Percutaneous Approach"
047L456,10,"Dilation of Left Femoral Artery, Bifurcation, with Two Drug-eluting Intraluminal Devices, Percutaneous Endoscopic Approach"
047L4Z6,10,"Dilation of Left Femoral Artery, Bifurcation, Percutaneous Endoscopic Approach"
047N056,10,"Dilation of Left Popliteal Artery, Bifurcation, with Two Drug-eluting Intraluminal Devices, Open Approach"
047P06Z,10,"Dilation of Right Anterior Tibial Artery with Three Drug-eluting Intraluminal Devices, Open Approach"
047P0F6,10,"Dilation of Right Anterior Tibial Artery, Bifurcation, with Three Intraluminal Devices, Open Approach"
047Q0E6,10,"Dilation of Left Anterior Tibial Artery, Bifurcation, with Two Intraluminal Devices, Open Approach"
047Q4D6,10,"Dilation of Left Anterior Tibial Artery, Bifurcation, with Intraluminal Device, Percutaneous Endoscopic Approach"
047Q4F6,10,"Dilation of Left Anterior Tibial Artery, Bifurcation, with Three Intraluminal Devices, Percutaneous Endoscopic Approach"
047Q4GZ,10,"Dilation of Left Anterior Tibial Artery with Four or More Intraluminal Devices, Percutaneous Endoscopic Approach"
047R0G6,10,"Dilation of Right Posterior Tibial Artery, Bifurcation, with Four or More Intraluminal Devices, Open Approach"
047R4Z6,10,"Dilation of Right Posterior Tibial Artery, Bifurcation, Percutaneous Endoscopic Approach"
047S466,10,"Dilation of Left Posterior Tibial Artery, Bifurcation, with Three Drug-eluting Intraluminal Devices, Percutaneous Endoscopic Approach"
047S476,10,"Dilation of Left Posterior Tibial Artery, Bifurcation, with Four or More Drug-eluting Intraluminal Devices, Percutaneous Endoscopic Approach"
047T066,10,"Dilation of Right Peroneal Artery, Bifurcation, with Three Drug-eluting Intraluminal Devices, Open Approach"
047U0D1,10,"Dilation of Left Peroneal Artery with Intraluminal Device, using Drug-Coated Balloon, Open Approach"
047U3Z1,10,"Dilation of Left Peroneal Artery using Drug-Coated Balloon, Percutaneous Approach"
047W0F6,10,"Dilation of Left Foot Artery, Bifurcation, with Three Intraluminal Devices, Open Approach"
047W4E6,10,"Dilation of Left Foot Artery, Bifurcation, with Two Intraluminal Devices, Percutaneous Endoscopic Approach"
047W4Z6,10,"Dilation of Left Foot Artery, Bifurcation, Percutaneous Endoscopic Approach"
047Y4E6,10,"Dilation of Lower Artery, Bifurcation, with Two Intraluminal Devices, Percutaneous Endoscopic Approach"
04930ZX,10,"Drainage of Hepatic Artery, Open Approach, Diagnostic"
049J3ZX,10,"Drainage of Left External Iliac Artery, Percutaneous Approach, Diagnostic"
049P40Z,10,"Drainage of Right Anterior Tibial Artery with Drainage Device, Percutaneous Endoscopic Approach"
04B63ZZ,10,"Excision of Right Colic Artery, Percutaneous Approach"
04B94ZX,10,"Excision of Right Renal Artery, Percutaneous Endoscopic Approach, Diagnostic"
04C50Z6,10,"Extirpation of Matter from Superior Mesenteric Artery, Bifurcation, Open Approach"
04CA3Z6,10,"Extirpation of Matter from Left Renal Artery, Bifurcation, Percutaneous Approach"
04CB3ZZ,10,"Extirpation of Matter from Inferior Mesenteric Artery, Percutaneous Approach"
04CY4Z6,10,"Extirpation of Matter from Lower Artery, Bifurcation, Percutaneous Endoscopic Approach"
04H00DZ,10,"Insertion of Intraluminal Device into Abdominal Aorta, Open Approach"
04H83DZ,10,"Insertion of Intraluminal Device into Middle Colic Artery, Percutaneous Approach"
04HA3DZ,10,"Insertion of Intraluminal Device into Left Renal Artery, Percutaneous Approach"
04HF3DZ,10,"Insertion of Intraluminal Device into Left Internal Iliac Artery, Percutaneous Approach"
04HH4DZ,10,"Insertion of Intraluminal Device into Right External Iliac Artery, Percutaneous Endoscopic Approach"
04HY43Z,10,"Insertion of Infusion Device into Lower Artery, Percutaneous Endoscopic Approach"
04L30ZZ,10,"Occlusion of Hepatic Artery, Open Approach"
04L54ZZ,10,"Occlusion of Superior Mesenteric Artery, Percutaneous Endoscopic Approach"
04LA4ZZ,10,"Occlusion of Left Renal Artery, Percutaneous Endoscopic Approach"
04LF3CU,10,"Occlusion of Left Uterine Artery with Extraluminal Device, Percutaneous Approach"
04LF3CZ,10,"Occlusion of Left Internal Iliac Artery with Extraluminal Device, Percutaneous Approach"
04LJ0ZZ,10,"Occlusion of Left External Iliac Artery, Open Approach"
04LJ4CZ,10,"Occlusion of Left External Iliac Artery with Extraluminal Device, Percutaneous Endoscopic Approach"
04LK3CZ,10,"Occlusion of Right Femoral Artery with Extraluminal Device, Percutaneous Approach"
04LN4ZZ,10,"Occlusion of Left Popliteal Artery, Percutaneous Endoscopic Approach"
04NL3ZZ,10,"Release Left Femoral Artery, Percutaneous Approach"
04NM0ZZ,10,"Release Right Popliteal Artery, Open Approach"
04QM3ZZ,10,"Repair Right Popliteal Artery, Percutaneous Approach"
04R70JZ,10,"Replacement of Left Colic Artery with Synthetic Substitute, Open Approach"
04R94KZ,10,"Replacement of Right Renal Artery with Nonautologous Tissue Substitute, Percutaneous Endoscopic Approach"
04RT0JZ,10,"Replacement of Right Peroneal Artery with Synthetic Substitute, Open Approach"
04SK0ZZ,10,"Reposition Right Femoral Artery, Open Approach"
04SP3ZZ,10,"Reposition Right Anterior Tibial Artery, Percutaneous Approach"
04UD3KZ,10,"Supplement Left Common Iliac Artery with Nonautologous Tissue Substitute, Percutaneous Approach"
04UF37Z,10,"Supplement Left Internal Iliac Artery with Autologous Tissue Substitute, Percutaneous Approach"
04UH0JZ,10,"Supplement Right External Iliac Artery with Synthetic Substitute, Open Approach"
04UL4JZ,10,"Supplement Left Femoral Artery with Synthetic Substitute, Percutaneous Endoscopic Approach"
04US4JZ,10,"Supplement Left Posterior Tibial Artery with Synthetic Substitute, Percutaneous Endoscopic Approach"
04V63DZ,10,"Restriction of Right Colic Artery with Intraluminal Device, Percutaneous Approach"
04V84CZ,10,"Restriction of Middle Colic Artery with Extraluminal Device, Percutaneous Endoscopic Approach"
04VC0DZ,10,"Restriction of Right Common Iliac Artery with Intraluminal Device, Open Approach"
04VC3FZ,10,"Restriction of Right Common Iliac Artery with Branched or Fenestrated Intraluminal Device, Three or More Arteries, Percutaneous Approach"
04VR4CZ,10,"Restriction of Right Posterior Tibial Artery with Extraluminal Device, Percutaneous Endoscopic Approach"
05100JY,10,"Bypass Azygos Vein to Upper Vein with Synthetic Substitute, Open Approach"
051607Y,10,"Bypass Left Subclavian Vein to Upper Vein with Autologous Tissue Substitute, Open Approach"
051909Y,10,"Bypass Right Brachial Vein to Upper Vein with Autologous Venous Tissue, Open Approach"
051D49Y,10,"Bypass Right Cephalic Vein to Upper Vein with Autologous Venous Tissue, Percutaneous Endoscopic Approach"
05560ZZ,10,"Destruction of Left Subclavian Vein, Open Approach"
05584ZZ,10,"Destruction of Left Axillary Vein, Percutaneous Endoscopic Approach"
055Y3ZZ,10,"Destruction of Upper Vein, Percutaneous Approach"
05780Z1,10,"Dilation of Left Axillary Vein using Drug-Coated Balloon, Open Approach"
05784DZ,10,"Dilation of Left Axillary Vein with Intraluminal Device, Percutaneous Endoscopic Approach"
057B0DZ,10,"Dilation of Right Basilic Vein with Intraluminal Device, Open Approach"
057C0ZZ,10,"Dilation of Left Basilic Vein, Open Approach"
057C3ZZ,10,"Dilation of Left Basilic Vein, Percutaneous Approach"
057P0DZ,10,"Dilation of Right External Jugular Vein with Intraluminal Device, Open Approach"
05903ZZ,10,"Drainage of Azygos Vein, Percutaneous Approach"
05950ZZ,10,"Drainage of Right Subclavian Vein, Open Approach"
05990ZZ,10,"Drainage of Right Brachial Vein, Open Approach"
059D4ZZ,10,"Drainage of Right Cephalic Vein, Percutaneous Endoscopic Approach"
05B54ZZ,10,"Excision of Right Subclavian Vein, Percutaneous Endoscopic Approach"
05BR0ZZ,10,"Excision of Right Vertebral Vein, Open Approach"
05BS4ZX,10,"Excision of Left Vertebral Vein, Percutaneous Endoscopic Approach, Diagnostic"
05CG3ZZ,10,"Extirpation of Matter from Right Hand Vein, Percutaneous Approach"
05CT3ZZ,10,"Extirpation of Matter from Right Face Vein, Percutaneous Approach"
05H34MZ,10,"Insertion of Neurostimulator Lead into Right Innominate Vein, Percutaneous Endoscopic Approach"
05HA33Z,10,"Insertion of Infusion Device into Left Brachial Vein, Percutaneous Approach"
05HB0DZ,10,"Insertion of Intraluminal Device into Right Basilic Vein, Open Approach"
05HG0DZ,10,"Insertion of Intraluminal Device into Right Hand Vein, Open Approach"
05HG3DZ,10,"Insertion of Intraluminal Device into Right Hand Vein, Percutaneous Approach"
05L00CZ,10,"Occlusion of Azygos Vein with Extraluminal Device, Open Approach"
05LH4ZZ,10,"Occlusion of Left Hand Vein, Percutaneous Endoscopic Approach"
05LM4CZ,10,"Occlusion of Right Internal Jugular Vein with Extraluminal Device, Percutaneous Endoscopic Approach"
05LT3DZ,10,"Occlusion of Right Face Vein with Intraluminal Device, Percutaneous Approach"
05LV4ZZ,10,"Occlusion of Left Face Vein, Percutaneous Endoscopic Approach"
05NL3ZZ,10,"Release Intracranial Vein, Percutaneous Approach"
05NM3ZZ,10,"Release Right Internal Jugular Vein, Percutaneous Approach"
05NY3ZZ,10,"Release Upper Vein, Percutaneous Approach"
05RB0KZ,10,"Replacement of Right Basilic Vein with Nonautologous Tissue Substitute, Open Approach"
05RN0JZ,10,"Replacement of Left Internal Jugular Vein with Synthetic Substitute, Open Approach"
05RS07Z,10,"Replacement of Left Vertebral Vein with Autologous Tissue Substitute, Open Approach"
05SD4ZZ,10,"Reposition Right Cephalic Vein, Percutaneous Endoscopic Approach"
05UA3KZ,10,"Supplement Left Brachial Vein with Nonautologous Tissue Substitute, Percutaneous Approach"
05UB4KZ,10,"Supplement Right Basilic Vein with Nonautologous Tissue Substitute, Percutaneous Endoscopic Approach"
05UF37Z,10,"Supplement Left Cephalic Vein with Autologous Tissue Substitute, Percutaneous Approach"
05UF47Z,10,"Supplement Left Cephalic Vein with Autologous Tissue Substitute, Percutaneous Endoscopic Approach"
05UV0JZ,10,"Supplement Left Face Vein with Synthetic Substitute, Open Approach"
05VC3CZ,10,"Restriction of Left Basilic Vein with Extraluminal Device, Percutaneous Approach"
05VQ4CZ,10,"Restriction of Left External Jugular Vein with Extraluminal Device, Percutaneous Endoscopic Approach"
06104A6,10,"Bypass Inferior Vena Cava to Inferior Mesenteric Vein with Autologous Arterial Tissue, Percutaneous Endoscopic Approach"
061749Y,10,"Bypass Colic Vein to Lower Vein with Autologous Venous Tissue, Percutaneous Endoscopic Approach"
061B0JY,10,"Bypass Left Renal Vein to Lower Vein with Synthetic Substitute, Open Approach"
061C09Y,10,"Bypass Right Common Iliac Vein to Lower Vein with Autologous Venous Tissue, Open Approach"
061D09Y,10,"Bypass Left Common Iliac Vein to Lower Vein with Autologous Venous Tissue, Open Approach"
061J4AY,10,"Bypass Left Hypogastric Vein to Lower Vein with Autologous Arterial Tissue, Percutaneous Endoscopic Approach"
061R0AY,10,"Bypass Right Lesser Saphenous Vein to Lower Vein with Autologous Arterial Tissue, Open Approach"
061V0AY,10,"Bypass Left Foot Vein to Lower Vein with Autologous Arterial Tissue, Open Approach"
061V0JY,10,"Bypass Left Foot Vein to Lower Vein with Synthetic Substitute, Open Approach"
067B0ZZ,10,"Dilation of Left Renal Vein, Open Approach"
067N4DZ,10,"Dilation of Left Femoral Vein with Intraluminal Device, Percutaneous Endoscopic Approach"
069N30Z,10,"Drainage of Left Femoral Vein with Drainage Device, Percutaneous Approach"
069Q30Z,10,"Drainage of Left Saphenous Vein with Drainage Device, Percutaneous Approach"
06BM4ZX,10,"Excision of Right Femoral Vein, Percutaneous Endoscopic Approach, Diagnostic"
06CN4ZZ,10,"Extirpation of Matter from Left Femoral Vein, Percutaneous Endoscopic Approach"
06DN3ZZ,10,"Extraction of Left Femoral Vein, Percutaneous Approach"
06H00DZ,10,"Insertion of Intraluminal Device into Inferior Vena Cava, Open Approach"
06H343Z,10,"Insertion of Infusion Device into Esophageal Vein, Percutaneous Endoscopic Approach"
06HH0DZ,10,"Insertion of Intraluminal Device into Right Hypogastric Vein, Open Approach"
06HH33Z,10,"Insertion of Infusion Device into Right Hypogastric Vein, Percutaneous Approach"
06HJ4DZ,10,"Insertion of Intraluminal Device into Left Hypogastric Vein, Percutaneous Endoscopic Approach"
06HQ33Z,10,"Insertion of Infusion Device into Left Saphenous Vein, Percutaneous Approach"
06L70DZ,10,"Occlusion of Colic Vein with Intraluminal Device, Open Approach"
06NT4ZZ,10,"Release Right Foot Vein, Percutaneous Endoscopic Approach"
06PY3YZ,10,"Removal of Other Device from Lower Vein, Percutaneous Approach"
06Q33ZZ,10,"Repair Esophageal Vein, Percutaneous Approach"
06Q44ZZ,10,"Repair Hepatic Vein, Percutaneous Endoscopic Approach"
06RB0JZ,10,"Replacement of Left Renal Vein with Synthetic Substitute, Open Approach"
06RD4KZ,10,"Replacement of Left Common Iliac Vein with Nonautologous Tissue Substitute, Percutaneous Endoscopic Approach"
06RN07Z,10,"Replacement of Left Femoral Vein with Autologous Tissue Substitute, Open Approach"
06RN0KZ,10,"Replacement of Left Femoral Vein with Nonautologous Tissue Substitute, Open Approach"
06RN4JZ,10,"Replacement of Left Femoral Vein with Synthetic Substitute, Percutaneous Endoscopic Approach"
06SJ3ZZ,10,"Reposition Left Hypogastric Vein, Percutaneous Approach"
06U83JZ,10,"Supplement Portal Vein with Synthetic Substitute, Percutaneous Approach"
06U94JZ,10,"Supplement Right Renal Vein with Synthetic Substitute, Percutaneous Endoscopic Approach"
06UC0KZ,10,"Supplement Right Common Iliac Vein with Nonautologous Tissue Substitute, Open Approach"
06UP07Z,10,"Supplement Right Saphenous Vein with Autologous Tissue Substitute, Open Approach"
06UQ47Z,10,"Supplement Left Saphenous Vein with Autologous Tissue Substitute, Percutaneous Endoscopic Approach"
06V,10,"Lower Veins, Restriction"
06VH4ZZ,10,"Restriction of Right Hypogastric Vein, Percutaneous Endoscopic Approach"
