icd_code,icd_version,long_title
S86909S,10,"Unspecified injury of unspecified muscle(s) and tendon(s) at lower leg level, unspecified leg, sequela"
S86922,10,"Laceration of unspecified muscle(s) and tendon(s) at lower leg level, left leg"
S8781XA,10,"Crushing injury of right lower leg, initial encounter"
S8782XD,10,"Crushing injury of left lower leg, subsequent encounter"
S8782XS,10,"Crushing injury of left lower leg, sequela"
S88011A,10,"Complete traumatic amputation at knee level, right lower leg, initial encounter"
S88122S,10,"Partial traumatic amputation at level between knee and ankle, left lower leg, sequela"
S88129S,10,"Partial traumatic amputation at level between knee and ankle, unspecified lower leg, sequela"
S88919S,10,"Complete traumatic amputation of unspecified lower leg, level unspecified, sequela"
S89022A,10,"Salter-Harris Type II physeal fracture of upper end of left tibia, initial encounter for closed fracture"
S89031G,10,"Salter-Harris Type III physeal fracture of upper end of right tibia, subsequent encounter for fracture with delayed healing"
S89032G,10,"Salter-Harris Type III physeal fracture of upper end of left tibia, subsequent encounter for fracture with delayed healing"
S89099P,10,"Other physeal fracture of upper end of unspecified tibia, subsequent encounter for fracture with malunion"
S89102,10,Unspecified physeal fracture of lower end of left tibia
S89112S,10,"Salter-Harris Type I physeal fracture of lower end of left tibia, sequela"
S89209,10,Unspecified physeal fracture of upper end of unspecified fibula
S89219D,10,"Salter-Harris Type I physeal fracture of upper end of unspecified fibula, subsequent encounter for fracture with routine healing"
S89291K,10,"Other physeal fracture of upper end of right fibula, subsequent encounter for fracture with nonunion"
S89319A,10,"Salter-Harris Type I physeal fracture of lower end of unspecified fibula, initial encounter for closed fracture"
S89319D,10,"Salter-Harris Type I physeal fracture of lower end of unspecified fibula, subsequent encounter for fracture with routine healing"
S8980XS,10,"Other specified injuries of unspecified lower leg, sequela"
S9002XS,10,"Contusion of left ankle, sequela"
S9012,10,Contusion of lesser toe without damage to nail
S9031XS,10,"Contusion of right foot, sequela"
S90411D,10,"Abrasion, right great toe, subsequent encounter"
S90415D,10,"Abrasion, left lesser toe(s), subsequent encounter"
S90444D,10,"External constriction, right lesser toe(s), subsequent encounter"
S90463D,10,"Insect bite (nonvenomous), unspecified great toe, subsequent encounter"
S90475S,10,"Other superficial bite of left lesser toe(s), sequela"
S90552A,10,"Superficial foreign body, left ankle, initial encounter"
S90922S,10,"Unspecified superficial injury of left foot, sequela"
S91039A,10,"Puncture wound without foreign body, unspecified ankle, initial encounter"
S91115D,10,"Laceration without foreign body of left lesser toe(s) without damage to nail, subsequent encounter"
S91121D,10,"Laceration with foreign body of right great toe without damage to nail, subsequent encounter"
S91123A,10,"Laceration with foreign body of unspecified great toe without damage to nail, initial encounter"
S9113,10,Puncture wound without foreign body of toe without damage to nail
S91146D,10,"Puncture wound with foreign body of unspecified lesser toe(s) without damage to nail, subsequent encounter"
S91221S,10,"Laceration with foreign body of right great toe with damage to nail, sequela"
S91222A,10,"Laceration with foreign body of left great toe with damage to nail, initial encounter"
S91236,10,Puncture wound without foreign body of unspecified lesser toe(s) with damage to nail
S91359,10,"Open bite, unspecified foot"
S92022S,10,"Displaced fracture of anterior process of left calcaneus, sequela"
S92044A,10,"Nondisplaced other fracture of tuberosity of right calcaneus, initial encounter for closed fracture"
S92054P,10,"Nondisplaced other extraarticular fracture of right calcaneus, subsequent encounter for fracture with malunion"
S92102A,10,"Unspecified fracture of left talus, initial encounter for closed fracture"
S92116G,10,"Nondisplaced fracture of neck of unspecified talus, subsequent encounter for fracture with delayed healing"
S92121G,10,"Displaced fracture of body of right talus, subsequent encounter for fracture with delayed healing"
S92121S,10,"Displaced fracture of body of right talus, sequela"
S92124P,10,"Nondisplaced fracture of body of right talus, subsequent encounter for fracture with malunion"
S92134D,10,"Nondisplaced fracture of posterior process of right talus, subsequent encounter for fracture with routine healing"
S92136D,10,"Nondisplaced fracture of posterior process of unspecified talus, subsequent encounter for fracture with routine healing"
S92136P,10,"Nondisplaced fracture of posterior process of unspecified talus, subsequent encounter for fracture with malunion"
S92142B,10,"Displaced dome fracture of left talus, initial encounter for open fracture"
S92142D,10,"Displaced dome fracture of left talus, subsequent encounter for fracture with routine healing"
S92152A,10,"Displaced avulsion fracture (chip fracture) of left talus, initial encounter for closed fracture"
S92155K,10,"Nondisplaced avulsion fracture (chip fracture) of left talus, subsequent encounter for fracture with nonunion"
S92191B,10,"Other fracture of right talus, initial encounter for open fracture"
S92211K,10,"Displaced fracture of cuboid bone of right foot, subsequent encounter for fracture with nonunion"
S92213P,10,"Displaced fracture of cuboid bone of unspecified foot, subsequent encounter for fracture with malunion"
S92241A,10,"Displaced fracture of medial cuneiform of right foot, initial encounter for closed fracture"
S92242P,10,"Displaced fracture of medial cuneiform of left foot, subsequent encounter for fracture with malunion"
S92301,10,"Fracture of unspecified metatarsal bone(s), right foot"
S92321B,10,"Displaced fracture of second metatarsal bone, right foot, initial encounter for open fracture"
S92321K,10,"Displaced fracture of second metatarsal bone, right foot, subsequent encounter for fracture with nonunion"
S92324B,10,"Nondisplaced fracture of second metatarsal bone, right foot, initial encounter for open fracture"
S92331B,10,"Displaced fracture of third metatarsal bone, right foot, initial encounter for open fracture"
S9235,10,Fracture of fifth metatarsal bone
S92356A,10,"Nondisplaced fracture of fifth metatarsal bone, unspecified foot, initial encounter for closed fracture"
S92402A,10,"Displaced unspecified fracture of left great toe, initial encounter for closed fracture"
S92403G,10,"Displaced unspecified fracture of unspecified great toe, subsequent encounter for fracture with delayed healing"
S92406P,10,"Nondisplaced unspecified fracture of unspecified great toe, subsequent encounter for fracture with malunion"
S92416G,10,"Nondisplaced fracture of proximal phalanx of unspecified great toe, subsequent encounter for fracture with delayed healing"
S92499G,10,"Other fracture of unspecified great toe, subsequent encounter for fracture with delayed healing"
S92511A,10,"Displaced fracture of proximal phalanx of right lesser toe(s), initial encounter for closed fracture"
S92514P,10,"Nondisplaced fracture of proximal phalanx of right lesser toe(s), subsequent encounter for fracture with malunion"
S92525K,10,"Nondisplaced fracture of middle phalanx of left lesser toe(s), subsequent encounter for fracture with nonunion"
S92534B,10,"Nondisplaced fracture of distal phalanx of right lesser toe(s), initial encounter for open fracture"
S92535B,10,"Nondisplaced fracture of distal phalanx of left lesser toe(s), initial encounter for open fracture"
S92592G,10,"Other fracture of left lesser toe(s), subsequent encounter for fracture with delayed healing"
S928,10,"Other fracture of foot, except ankle"
S92811G,10,"Other fracture of right foot, subsequent encounter for fracture with delayed healing"
S92909G,10,"Unspecified fracture of unspecified foot, subsequent encounter for fracture with delayed healing"
S92909S,10,"Unspecified fracture of unspecified foot, sequela"
S93124S,10,"Dislocation of metatarsophalangeal joint of right lesser toe(s), sequela"
S9332,10,Subluxation and dislocation of tarsometatarsal joint
S93321S,10,"Subluxation of tarsometatarsal joint of right foot, sequela"
S93322,10,Subluxation of tarsometatarsal joint of left foot
S93326,10,Dislocation of tarsometatarsal joint of unspecified foot
S93332A,10,"Other subluxation of left foot, initial encounter"
S93519A,10,"Sprain of interphalangeal joint of unspecified toe(s), initial encounter"
S93699D,10,"Other sprain of unspecified foot, subsequent encounter"
S9400XS,10,"Injury of lateral plantar nerve, unspecified leg, sequela"
S948X9S,10,"Injury of other nerves at ankle and foot level, unspecified leg, sequela"
S95092,10,Other specified injury of dorsal artery of left foot
S95101D,10,"Unspecified injury of plantar artery of right foot, subsequent encounter"
S95112,10,Laceration of plantar artery of left foot
S95209A,10,"Unspecified injury of dorsal vein of unspecified foot, initial encounter"
S95802D,10,"Unspecified injury of other blood vessels at ankle and foot level, left leg, subsequent encounter"
S95809A,10,"Unspecified injury of other blood vessels at ankle and foot level, unspecified leg, initial encounter"
S96002A,10,"Unspecified injury of muscle and tendon of long flexor muscle of toe at ankle and foot level, left foot, initial encounter"
S9610,10,Unspecified injury of muscle and tendon of long extensor muscle of toe at ankle and foot level
S96112,10,"Strain of muscle and tendon of long extensor muscle of toe at ankle and foot level, left foot"
S96299A,10,"Other specified injury of intrinsic muscle and tendon at ankle and foot level, unspecified foot, initial encounter"
S96992,10,"Other specified injury of unspecified muscle and tendon at ankle and foot level, left foot"
S9702XS,10,"Crushing injury of left ankle, sequela"
S97129S,10,"Crushing injury of unspecified lesser toe(s), sequela"
S9780,10,Crushing injury of unspecified foot
S98122A,10,"Partial traumatic amputation of left great toe, initial encounter"
S98219S,10,"Complete traumatic amputation of two or more unspecified lesser toes, sequela"
S98312S,10,"Complete traumatic amputation of left midfoot, sequela"
S98321S,10,"Partial traumatic amputation of right midfoot, sequela"
S9891,10,"Complete traumatic amputation of foot, level unspecified"
S98912,10,"Complete traumatic amputation of left foot, level unspecified"
